track_name,track_id,artist_name,album_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Kingdoms & Castles,6Qo987xYeQJgaQu12TkmGK,Virtual Riot,Still Kids - EP,0.609,0.797,0,-5.475,1,0.0453,0.0271,0.0,0.0695,0.326,155.007
Don't Need You,0se8mCFDYQohVqP6cFoToK,Virtual Riot,Don't Need You,0.643,0.91,7,-3.579,1,0.0728,0.0066,0.451,0.2,0.387,145.016
Stargarden,4XSe2GELxdO3CLES4fsZdg,Virtual Riot,The Classics,0.537,0.87,7,-6.33,0,0.0354,0.0196,0.346,0.127,0.488,139.994
Dreaming,0pUqTxxmvvr0PIKgrfPKpE,Virtual Riot,Simulation,0.626,0.927,5,-3.331,0,0.0852,0.00176,0.0295,0.157,0.312,139.927
New Energy,3nAmbevSBSvT1pXNmfv3Nh,Virtual Riot,Stealing Fire,0.752,0.5,6,-7.854,1,0.0616,0.802,0.722,0.141,0.619,145.01
Everyday - VIP,3y6lufkGXb8EfY7lJSmxiC,Virtual Riot,Everyday Ft. Yosie (VIP mix),0.718,0.83,8,-6.523,1,0.274,0.00433,0.00073,0.131,0.62,160.121
Feel the Bass,2PZYFI4Ts1WCelSSmQBB7I,Virtual Riot,"JVST FRIENDS, Vol. 1",0.73,0.948,7,-5.985,0,0.0664,0.00389,0.616,0.437,0.228,128.01
Creepstep,2l2Qb6aSditgN7KkZeagfd,Virtual Riot,The Classics,0.567,0.918,2,-5.914,1,0.0732,0.0842,0.936,0.12,0.426,160.097
How Do I Know,7dAfrHKntTl6TBcMCuGTdT,Virtual Riot,Simulation (Deluxe Version),0.661,0.874,1,-5.068,1,0.0528,0.0522,0.0109,0.0981,0.522,101.99
Time Stops,2Sml31JbcSJ2JNXDl7SOEb,Virtual Riot,Machinery,0.529,0.743,0,-4.153,1,0.0361,0.0422,1.08e-05,0.115,0.17,136.959
So Sorry,6S7Vdun3MWaiBBeUs77CEa,Virtual Riot,Simulation,0.478,0.976,11,-2.045,1,0.21,0.0232,0.00827,0.15,0.523,112.389
So Baked,0Zcf7rkCeyCw5DgpDtGGs8,Virtual Riot,There Goes Your Money,0.628,0.971,5,-3.018,0,0.0485,0.0202,0.092,0.0894,0.461,145.035
Preset Junkies,5pUFt7Naaolk6dM0SwmHPv,Virtual Riot,The Classics,0.46,0.955,1,-3.647,1,0.329,0.00729,0.00235,0.343,0.545,151.28
Remedy Ft. Leah Culver,3gAxPDWaeiRLRaPcSSkjdT,Virtual Riot,Preset Junkies EP,0.738,0.946,5,-2.669,0,0.0555,0.0477,0.0271,0.0722,0.408,150.046
